ID_compra,ID_cliente,cidade,uf,regiao,idade,sexo_biologico,cashback,avaliacao_compra
2481,8289,Belém,Pará,Norte,64,Feminino,Não,9
1041,5425,Belém,Pará,Norte,44,Feminino,Não,0
4292,8242,Belém,Pará,Norte,31,Feminino,Sim,8
2845,2430,Salvador,Bahia,Nordeste,31,Feminino,Sim,7
4837,4777,Belém,Pará,Norte,63,Feminino,Não,7
900,6478,Belém,Pará,Norte,43,Masculino,Não,10
3102,5417,Rio de Janeiro,Rio de Janeiro,Sudeste,42,Feminino,Não,10
5271,8312,Belém,Pará,Norte,31,Masculino,Sim,9
5199,7719,Belém,Pará,Norte,31,Feminino,Sim,9
4649,5570,Belém,Pará,Norte,39,Masculino,Não,8
2775,3029,Salvador,Bahia,Nordeste,30,Feminino,Sim,8
4618,2958,Salvador,Bahia,Nordeste,31,Feminino,Não,9
5717,4327,Belém,Pará,Norte,30,Feminino,Não,9
1612,7004,Belém,Pará,Norte,66,Masculino,Não,10
1437,8255,Belém,Pará,Norte,43,Masculino,Não,2
3255,1872,Belém,Pará,Norte,29,Feminino,Sim,7
3638,6875,Belém,Pará,Norte,29,Feminino,Não,8
4920,1190,São Paulo,São Paulo,Sudeste,36,Masculino,Sim,5
2177,6483,Belém,Pará,Norte,43,Feminino,Não,10
4993,2789,São Paulo,São Paulo,Sudeste,29,Feminino,Sim,9
4128,9606,Belém,Pará,Norte,36,Masculino,Sim,10
599,4502,Rio de Janeiro,Rio de Janeiro,Sudeste,18,Feminino,Sim,10
2445,5663,Porto Alegre,Rio Grande do Sul,Sul,47,Feminino,Não,3
4662,1052,São Paulo,São Paulo,Sudeste,48,Feminino,Não,10
5862,5807,Belém,Pará,Norte,45,Masculino,Não,7
713,9465,João Pessoa,Paraíba,Nordeste,44,Masculino,Não,9
5398,9421,João Pessoa,Paraíba,Nordeste,35,Masculino,Sim,10
4725,6767,Belém,Pará,Norte,28,Feminino,Sim,9
5039,4798,Belém,Pará,Norte,50,Feminino,Não,9
429,4293,Belém,Pará,Norte,43,Feminino,Não,9
2913,3740,Belo Horizonte,Minas Gerais,Sudeste,54,Feminino,Não,9
5120,8043,Belém,Pará,Norte,45,Feminino,Não,10
5204,4175,Belém,Pará,Norte,37,Feminino,Sim,9
715,8135,Belém,Pará,Norte,23,Feminino,Não,8
5596,9600,João Pessoa,Paraíba,Nordeste,54,Feminino,Não,7
3295,1566,Belém,Pará,Norte,42,Feminino,Não,7
5957,5895,Porto Alegre,Rio Grande do Sul,Sul,31,Feminino,Sim,10
5551,9742,Belém,Pará,Norte,41,Feminino,Não,5
2329,1972,Belém,Pará,Norte,22,Masculino,Não,10
366,1559,São Paulo,São Paulo,Sudeste,43,Masculino,Não,10
3393,9000,Natal,Rio Grande do Norte,Nordeste,39,Masculino,Sim,9
3351,9864,Petrolina,Pernambuco,Nordeste,38,Feminino,Sim,6
3714,8341,Belém,Pará,Norte,40,Feminino,Sim,10
2175,3342,Belém,Pará,Norte,37,Feminino,Sim,7
5464,3320,Salvador,Bahia,Nordeste,24,Feminino,Sim,9
5926,9211,João Pessoa,Paraíba,Nordeste,51,Masculino,Não,8
3911,5193,Belém,Pará,Norte,40,Feminino,Sim,9
1894,2416,Salvador,Bahia,Nordeste,24,Masculino,Sim,6
2006,9250,Belém,Pará,Norte,41,Feminino,Não,10
837,3397,Salvador,Bahia,Nordeste,51,Feminino,Não,10
2843,5912,Porto Alegre,Rio Grande do Sul,Sul,39,Masculino,Sim,10
3105,3134,Brasília,Distrito Federal,Centro-Oeste,39,Feminino,Sim,10
5076,2346,Guarulhos,São Paulo,Sudeste,47,Feminino,Não,9
1963,5767,Fortaleza,Ceará,Nordeste,37,Feminino,Não,10
5633,1591,Guarulhos,São Paulo,Sudeste,40,Feminino,Sim,7
5964,1550,São Paulo,São Paulo,Sudeste,31,Masculino,Sim,8
4846,8655,Guarulhos,São Paulo,Sudeste,42,Feminino,Não,9
2213,2013,Guarulhos,São Paulo,Sudeste,37,Feminino,Sim,9
5775,9925,João Pessoa,Paraíba,Nordeste,46,Feminino,Não,9
4003,9451,Guarulhos,São Paulo,Sudeste,33,Feminino,Sim,9
245,6618,Guarulhos,São Paulo,Sudeste,48,Masculino,Não,3
2260,3372,Guarulhos,São Paulo,Sudeste,45,Masculino,Não,10
4216,9925,João Pessoa,Paraíba,Nordeste,46,Feminino,Não,8
823,5343,Guarulhos,São Paulo,Sudeste,44,Feminino,Não,7
124,5981,Guarulhos,São Paulo,Sudeste,29,Masculino,Sim,7
4619,3396,Guarulhos,São Paulo,Sudeste,35,Feminino,Não,9
5362,5509,Guarulhos,São Paulo,Sudeste,52,Masculino,Não,4
4276,2442,Guarulhos,São Paulo,Sudeste,29,Masculino,Sim,10
4437,4399,Belo Horizonte,Minas Gerais,Sudeste,18,Feminino,Sim,8
2241,5779,Guarulhos,São Paulo,Sudeste,33,Feminino,Sim,8
1704,3637,Guarulhos,São Paulo,Sudeste,56,Feminino,Não,10
214,9738,Guarulhos,São Paulo,Sudeste,35,Masculino,Não,8
5315,6966,Guarulhos,São Paulo,Sudeste,42,Masculino,Não,8
4378,1835,Guarulhos,São Paulo,Sudeste,35,Masculino,Sim,7
5365,4153,Belo Horizonte,Minas Gerais,Sudeste,38,Feminino,Não,9
3970,5953,Fortaleza,Ceará,Nordeste,22,Masculino,Não,7
2576,7979,Guarulhos,São Paulo,Sudeste,46,Feminino,Não,10
2534,7723,Curitiba,Paraná,Sul,49,Feminino,Não,10
2720,2085,Recife,Pernambuco,Nordeste,48,Masculino,Não,9
3198,3186,Salvador,Bahia,Nordeste,24,Masculino,Sim,9
4270,9367,João Pessoa,Paraíba,Nordeste,56,Feminino,Não,9
3734,7197,Guarulhos,São Paulo,Sudeste,48,Feminino,Não,10
4496,4458,Guarulhos,São Paulo,Sudeste,35,Feminino,Não,7
5848,7277,Guarulhos,São Paulo,Sudeste,34,Masculino,Não,9
751,9600,João Pessoa,Paraíba,Nordeste,54,Feminino,Não,10
1206,7135,Guarulhos,São Paulo,Sudeste,31,Masculino,Sim,8
4612,6628,Guarulhos,São Paulo,Sudeste,46,Feminino,Não,9
4722,8978,Natal,Rio Grande do Norte,Nordeste,35,Masculino,Não,7
1784,2822,Salvador,Bahia,Nordeste,45,Feminino,Não,8
2698,3222,Salvador,Bahia,Nordeste,37,Feminino,Sim,10
2785,1996,Guarulhos,São Paulo,Sudeste,34,Masculino,Sim,9
1048,2540,Guarulhos,São Paulo,Sudeste,34,Masculino,Sim,9
4032,5987,Guarulhos,São Paulo,Sudeste,40,Masculino,Não,9
4691,1732,Guarulhos,São Paulo,Sudeste,36,Masculino,Sim,10
4536,1877,São Paulo,São Paulo,Sudeste,37,Feminino,Sim,8
5175,5641,Porto Alegre,Rio Grande do Sul,Sul,55,Masculino,Não,8
4025,8352,Curitiba,Paraná,Sul,26,Feminino,Sim,7
6133,4649,Brasília,Distrito Federal,Centro-Oeste,31,Masculino,Sim,8
2347,7496,Guarulhos,São Paulo,Sudeste,45,Masculino,Não,10
4831,4380,Guarulhos,São Paulo,Sudeste,43,Masculino,Não,8
4022,9157,Guarulhos,São Paulo,Sudeste,34,Feminino,Sim,6
1816,9817,Guarulhos,São Paulo,Sudeste,41,Masculino,Não,10
5549,4759,Guarulhos,São Paulo,Sudeste,37,Feminino,Não,8
1425,7093,Guarulhos,São Paulo,Sudeste,49,Feminino,Não,9
1214,2519,Salvador,Bahia,Nordeste,24,Masculino,Sim,9
4891,4386,Guarulhos,São Paulo,Sudeste,46,Feminino,Não,9
1464,9504,João Pessoa,Paraíba,Nordeste,18,Feminino,Sim,9
1539,8707,Natal,Rio Grande do Norte,Nordeste,48,Feminino,Não,9
972,6809,Guarulhos,São Paulo,Sudeste,48,Feminino,Não,9
2700,8429,Guarulhos,São Paulo,Sudeste,48,Feminino,Não,8
3993,2464,Guarulhos,São Paulo,Sudeste,39,Feminino,Não,6
5101,9050,Recife,Pernambuco,Nordeste,57,Masculino,Não,5
1570,5612,Porto Alegre,Rio Grande do Sul,Sul,42,Masculino,Não,10
4830,8559,Guarulhos,São Paulo,Sudeste,53,Feminino,Não,9
3299,1436,Guarulhos,São Paulo,Sudeste,55,Masculino,Não,10
3204,6010,Porto Alegre,Rio Grande do Sul,Sul,35,Masculino,Sim,10
1587,5560,Porto Alegre,Rio Grande do Sul,Sul,38,Feminino,Sim,8
4928,6334,Guarulhos,São Paulo,Sudeste,35,Feminino,Não,9
2187,8206,Guarulhos,São Paulo,Sudeste,35,Masculino,Sim,8
2597,2686,Salvador,Bahia,Nordeste,34,Masculino,Sim,9
2916,2122,Guarulhos,São Paulo,Sudeste,51,Feminino,Não,0
790,8675,Natal,Rio Grande do Norte,Nordeste,20,Masculino,Sim,10
4784,5638,Guarulhos,São Paulo,Sudeste,33,Feminino,Sim,9
1289,5058,Rio de Janeiro,Rio de Janeiro,Sudeste,18,Feminino,Sim,9
2097,8756,Guarulhos,São Paulo,Sudeste,40,Feminino,Sim,10
4109,5631,Guarulhos,São Paulo,Sudeste,50,Feminino,Não,10
2758,3505,Salvador,Bahia,Nordeste,39,Masculino,Sim,8
2756,2231,Recife,Pernambuco,Nordeste,22,Feminino,Não,8
2757,5404,Guarulhos,São Paulo,Sudeste,32,Masculino,Sim,9
616,8104,Guarulhos,São Paulo,Sudeste,42,Masculino,Não,8
4380,9898,Guarulhos,São Paulo,Sudeste,37,Masculino,Sim,7
2430,4535,Brasília,Distrito Federal,Centro-Oeste,23,Masculino,Não,8
471,3039,Guarulhos,São Paulo,Sudeste,43,Feminino,Não,9
3866,6898,Guarulhos,São Paulo,Sudeste,35,Masculino,Não,7
703,9821,Guarulhos,São Paulo,Sudeste,48,Masculino,Não,9
5300,3255,Salvador,Bahia,Nordeste,26,Feminino,Sim,10
1468,3388,Brasília,Distrito Federal,Centro-Oeste,35,Masculino,Sim,8
1062,9330,Guarulhos,São Paulo,Sudeste,38,Feminino,Sim,10
1484,1213,São Paulo,São Paulo,Sudeste,28,Masculino,Sim,9
1111,4780,Guarulhos,São Paulo,Sudeste,50,Feminino,Não,7
3100,5312,Guarulhos,São Paulo,Sudeste,51,Feminino,Não,10
798,1451,Guarulhos,São Paulo,Sudeste,38,Masculino,Sim,10
4263,7019,Guarulhos,São Paulo,Sudeste,31,Feminino,Sim,9
1840,2279,São Paulo,São Paulo,Sudeste,31,Feminino,Não,10
944,9849,Guarulhos,São Paulo,Sudeste,44,Feminino,Não,9
4153,7919,Curitiba,Paraná,Sul,27,Masculino,Sim,7
2451,4494,Belo Horizonte,Minas Gerais,Sudeste,43,Feminino,Não,10
4534,6891,Guarulhos,São Paulo,Sudeste,48,Feminino,Não,7
5289,8614,Guarulhos,São Paulo,Sudeste,48,Masculino,Não,9
2697,5870,Guarulhos,São Paulo,Sudeste,53,Feminino,Não,9
2796,4918,Rio de Janeiro,Rio de Janeiro,Sudeste,31,Feminino,Não,10
711,2927,São Paulo,São Paulo,Sudeste,42,Masculino,Não,9
874,1205,São Paulo,São Paulo,Sudeste,32,Masculino,Sim,10
619,8570,Campinas,São Paulo,Sudeste,23,Masculino,Não,9
227,7023,Campinas,São Paulo,Sudeste,49,Masculino,Não,7
4678,1339,Campinas,São Paulo,Sudeste,31,Feminino,Não,10
2081,5310,Campinas,São Paulo,Sudeste,27,Masculino,Sim,8
3870,3947,Brasília,Distrito Federal,Centro-Oeste,57,Masculino,Não,9
776,9711,João Pessoa,Paraíba,Nordeste,23,Feminino,Não,8
2089,8816,Campinas,São Paulo,Sudeste,38,Feminino,Não,9
721,4935,Campinas,São Paulo,Sudeste,41,Masculino,Não,6
5823,1057,São Paulo,São Paulo,Sudeste,23,Masculino,Sim,10
2564,5463,Fortaleza,Ceará,Nordeste,45,Masculino,Não,9
3023,3809,Campinas,São Paulo,Sudeste,41,Masculino,Não,8
2316,2856,Campinas,São Paulo,Sudeste,40,Masculino,Não,7
3200,3868,Campinas,São Paulo,Sudeste,29,Feminino,Sim,10
3526,9504,João Pessoa,Paraíba,Nordeste,18,Feminino,Sim,9
3283,5510,Campinas,São Paulo,Sudeste,44,Masculino,Não,10
3748,9365,João Pessoa,Paraíba,Nordeste,29,Feminino,Sim,9
5752,4141,Belo Horizonte,Minas Gerais,Sudeste,52,Masculino,Não,9
3787,9746,Recife,Pernambuco,Nordeste,59,Masculino,Não,10
1404,6211,Porto Alegre,Rio Grande do Sul,Sul,26,Masculino,Sim,10
3373,2151,Campinas,São Paulo,Sudeste,27,Feminino,Sim,9
4853,7386,Curitiba,Paraná,Sul,33,Masculino,Não,9
845,6685,Campinas,São Paulo,Sudeste,44,Feminino,Não,10
653,5259,Campinas,São Paulo,Sudeste,26,Masculino,Não,8
3167,3995,Belo Horizonte,Minas Gerais,Sudeste,26,Feminino,Sim,9
3807,9232,Campinas,São Paulo,Sudeste,42,Masculino,Não,7
2366,3265,Brasília,Distrito Federal,Centro-Oeste,22,Masculino,Não,9
3041,9384,Campinas,São Paulo,Sudeste,23,Feminino,Sim,8
1052,5125,Fortaleza,Ceará,Nordeste,47,Masculino,Não,10
2797,5121,Campinas,São Paulo,Sudeste,39,Masculino,Sim,9
5106,9260,João Pessoa,Paraíba,Nordeste,35,Feminino,Sim,9
2325,2068,São Paulo,São Paulo,Sudeste,35,Masculino,Sim,8
3377,6376,Porto Alegre,Rio Grande do Sul,Sul,51,Feminino,Não,9
1213,1005,Campinas,São Paulo,Sudeste,40,Feminino,Não,8
3160,6326,Campinas,São Paulo,Sudeste,42,Feminino,Não,10
2330,9658,Campinas,São Paulo,Sudeste,38,Masculino,Sim,8
1096,2482,Campinas,São Paulo,Sudeste,50,Masculino,Não,8
2189,7085,Campinas,São Paulo,Sudeste,41,Feminino,Não,8
4064,8057,Campinas,São Paulo,Sudeste,40,Feminino,Não,9
2794,8208,Curitiba,Paraná,Sul,37,Masculino,Sim,9
5117,5831,Campinas,São Paulo,Sudeste,32,Masculino,Sim,9
5564,4744,Rio de Janeiro,Rio de Janeiro,Sudeste,43,Feminino,Não,9
1297,7020,Campinas,São Paulo,Sudeste,40,Masculino,Sim,6
3176,5684,Campinas,São Paulo,Sudeste,44,Masculino,Não,5
5553,7008,Campinas,São Paulo,Sudeste,47,Masculino,Não,2
2811,5992,Campinas,São Paulo,Sudeste,42,Feminino,Não,8
5667,6717,Campinas,São Paulo,Sudeste,55,Masculino,Não,8
3180,2026,Recife,Pernambuco,Nordeste,35,Masculino,Sim,10
1984,9263,Campinas,São Paulo,Sudeste,53,Masculino,Não,10
2560,7476,Curitiba,Paraná,Sul,39,Masculino,Não,8
280,2158,Recife,Pernambuco,Nordeste,55,Feminino,Não,10
1584,1493,São Paulo,São Paulo,Sudeste,43,Feminino,Não,10
2979,3365,Salvador,Bahia,Nordeste,56,Feminino,Não,9
1350,4278,Brasília,Distrito Federal,Centro-Oeste,30,Feminino,Sim,10
2637,7781,Campinas,São Paulo,Sudeste,45,Feminino,Não,10
1143,6706,Fortaleza,Ceará,Nordeste,38,Feminino,Sim,9
5567,7839,Campinas,São Paulo,Sudeste,44,Masculino,Não,7
4897,4292,Campinas,São Paulo,Sudeste,21,Feminino,Sim,10
3682,5429,Campinas,São Paulo,Sudeste,40,Masculino,Não,10
4068,6942,Campinas,São Paulo,Sudeste,45,Feminino,Não,9
1734,2293,Campinas,São Paulo,Sudeste,35,Feminino,Não,8
2346,5439,Campinas,São Paulo,Sudeste,39,Masculino,Sim,9
4645,6166,Fortaleza,Ceará,Nordeste,35,Feminino,Sim,9
1368,8577,Natal,Rio Grande do Norte,Nordeste,45,Masculino,Não,9
6152,3552,Brasília,Distrito Federal,Centro-Oeste,44,Masculino,Não,9
2621,5947,Porto Alegre,Rio Grande do Sul,Sul,21,Feminino,Sim,9
1662,5416,Campinas,São Paulo,Sudeste,32,Feminino,Não,1
4953,2356,Campinas,São Paulo,Sudeste,18,Feminino,Sim,10
4161,3484,Campinas,São Paulo,Sudeste,48,Masculino,Não,10
558,7876,Campinas,São Paulo,Sudeste,21,Feminino,Sim,8
1693,5071,Campinas,São Paulo,Sudeste,46,Masculino,Não,9
5322,8742,Natal,Rio Grande do Norte,Nordeste,24,Feminino,Sim,10
1529,3328,Brasília,Distrito Federal,Centro-Oeste,42,Feminino,Não,9
2868,7378,Campinas,São Paulo,Sudeste,22,Masculino,Sim,9
5248,7915,Campinas,São Paulo,Sudeste,25,Masculino,Não,9
286,8873,Natal,Rio Grande do Norte,Nordeste,41,Masculino,Não,9
5588,6038,Campinas,São Paulo,Sudeste,58,Masculino,Não,9
2784,8174,Campinas,São Paulo,Sudeste,38,Feminino,Sim,10
5124,1863,São Paulo,São Paulo,Sudeste,40,Feminino,Sim,9
894,3995,Belo Horizonte,Minas Gerais,Sudeste,26,Feminino,Sim,7
659,7068,Campinas,São Paulo,Sudeste,39,Feminino,Não,9
2989,4432,Campinas,São Paulo,Sudeste,22,Masculino,Sim,8
4327,2589,Salvador,Bahia,Nordeste,35,Masculino,Sim,10
4182,2456,Campinas,São Paulo,Sudeste,30,Masculino,Não,8
6016,4045,Brasília,Distrito Federal,Centro-Oeste,45,Feminino,Não,9
5001,2964,Campinas,São Paulo,Sudeste,30,Feminino,Não,10
5283,6296,Porto Alegre,Rio Grande do Sul,Sul,44,Masculino,Não,10
3317,8841,Campinas,São Paulo,Sudeste,26,Feminino,Não,9
6025,4720,Campinas,São Paulo,Sudeste,31,Feminino,Sim,9
3642,5842,Campinas,São Paulo,Sudeste,36,Feminino,Sim,7
1913,2789,São Paulo,São Paulo,Sudeste,29,Feminino,Sim,10
978,3146,Campinas,São Paulo,Sudeste,23,Feminino,Não,10
4506,2075,Recife,Pernambuco,Nordeste,32,Feminino,Sim,8
2956,2822,Salvador,Bahia,Nordeste,45,Feminino,Não,10
2832,9752,João Pessoa,Paraíba,Nordeste,38,Feminino,Sim,8
6007,1947,Recife,Pernambuco,Nordeste,47,Feminino,Não,1
1362,1379,Campinas,São Paulo,Sudeste,54,Feminino,Não,9
2541,5636,Porto Alegre,Rio Grande do Sul,Sul,37,Feminino,Sim,8
1648,1776,Campinas,São Paulo,Sudeste,42,Feminino,Não,9
3320,2067,Recife,Pernambuco,Nordeste,40,Feminino,Sim,9
5866,6242,São Luís,Maranhão,Nordeste,41,Feminino,Não,6
1953,7176,São Luís,Maranhão,Nordeste,43,Feminino,Não,9
311,3128,São Luís,Maranhão,Nordeste,30,Feminino,Sim,9
5357,1158,São Luís,Maranhão,Nordeste,61,Feminino,Não,9
4173,3361,São Luís,Maranhão,Nordeste,21,Masculino,Sim,9
64,6664,Fortaleza,Ceará,Nordeste,35,Feminino,Não,2
2245,2266,São Paulo,São Paulo,Sudeste,55,Masculino,Não,9
5681,8228,São Luís,Maranhão,Nordeste,40,Masculino,Não,9
1075,6005,São Luís,Maranhão,Nordeste,44,Masculino,Não,7
2223,3011,Salvador,Bahia,Nordeste,35,Feminino,Sim,10
256,8327,Natal,Rio Grande do Norte,Nordeste,25,Feminino,Sim,10
1668,3177,Salvador,Bahia,Nordeste,34,Feminino,Sim,9
3683,2659,São Luís,Maranhão,Nordeste,51,Feminino,Não,8
1049,2108,Recife,Pernambuco,Nordeste,38,Masculino,Sim,9
4051,6215,Porto Alegre,Rio Grande do Sul,Sul,56,Masculino,Não,9
142,2943,Salvador,Bahia,Nordeste,21,Feminino,Sim,8
3818,1770,São Luís,Maranhão,Nordeste,38,Feminino,Sim,7
3072,1821,São Paulo,São Paulo,Sudeste,47,Feminino,Não,10
720,8470,São Luís,Maranhão,Nordeste,50,Masculino,Não,6
304,7393,Curitiba,Paraná,Sul,55,Masculino,Não,10
3491,2310,São Luís,Maranhão,Nordeste,18,Feminino,Não,9
5444,4811,São Luís,Maranhão,Nordeste,43,Masculino,Não,8
3130,5153,Rio de Janeiro,Rio de Janeiro,Sudeste,36,Masculino,Sim,10
220,8260,São Luís,Maranhão,Nordeste,42,Feminino,Não,9
5005,4709,Brasília,Distrito Federal,Centro-Oeste,55,Feminino,Não,10
2207,5391,Fortaleza,Ceará,Nordeste,42,Feminino,Não,3
5571,6216,São Luís,Maranhão,Nordeste,43,Masculino,Não,9
5746,2768,Salvador,Bahia,Nordeste,32,Masculino,Sim,9
5448,7386,Curitiba,Paraná,Sul,33,Masculino,Não,10
3604,3080,Brasília,Distrito Federal,Centro-Oeste,39,Feminino,Sim,7
4617,5689,Porto Alegre,Rio Grande do Sul,Sul,46,Feminino,Não,8
5424,2616,São Luís,Maranhão,Nordeste,43,Feminino,Não,10
3524,2905,São Luís,Maranhão,Nordeste,70,Masculino,Não,10
5372,8534,São Luís,Maranhão,Nordeste,21,Feminino,Não,9
4500,8129,São Luís,Maranhão,Nordeste,32,Feminino,Sim,8
3463,4444,Belo Horizonte,Minas Gerais,Sudeste,45,Masculino,Não,10
1,5146,Rio de Janeiro,Rio de Janeiro,Sudeste,43,Feminino,Não,8
4072,4310,Belo Horizonte,Minas Gerais,Sudeste,53,Feminino,Não,9
80,7139,São Luís,Maranhão,Nordeste,48,Feminino,Não,10
4531,9604,João Pessoa,Paraíba,Nordeste,33,Feminino,Sim,9
342,6281,Porto Alegre,Rio Grande do Sul,Sul,34,Feminino,Sim,8
5461,6848,Fortaleza,Ceará,Nordeste,47,Feminino,Não,2
4010,7916,Campinas,São Paulo,Sudeste,32,Feminino,Não,9
2788,6794,Fortaleza,Ceará,Nordeste,50,Feminino,Não,9
6056,9165,João Pessoa,Paraíba,Nordeste,36,Feminino,Sim,10
1964,6414,São Luís,Maranhão,Nordeste,50,Masculino,Não,7
5176,1876,São Paulo,São Paulo,Sudeste,44,Feminino,Não,8
1928,7577,Campinas,São Paulo,Sudeste,26,Masculino,Sim,9
997,8054,São Luís,Maranhão,Nordeste,34,Masculino,Não,9
777,7055,São Luís,Maranhão,Nordeste,31,Feminino,Sim,10
3462,9688,São Luís,Maranhão,Nordeste,66,Feminino,Não,9
5984,6413,São Luís,Maranhão,Nordeste,42,Masculino,Não,9
974,3168,Brasília,Distrito Federal,Centro-Oeste,41,Feminino,Não,9
3752,6412,São Luís,Maranhão,Nordeste,41,Feminino,Não,8
1985,2613,São Luís,Maranhão,Nordeste,37,Masculino,Não,10
4655,6677,São Luís,Maranhão,Nordeste,53,Feminino,Não,10
5538,2642,São Luís,Maranhão,Nordeste,31,Masculino,Sim,8
5363,8161,Campinas,São Paulo,Sudeste,50,Masculino,Não,7
1224,3265,Brasília,Distrito Federal,Centro-Oeste,22,Masculino,Não,8
4610,3669,São Luís,Maranhão,Nordeste,39,Masculino,Sim,0
2538,6548,São Luís,Maranhão,Nordeste,57,Masculino,Não,9
2392,6709,São Luís,Maranhão,Nordeste,40,Masculino,Sim,7
49,1327,São Paulo,São Paulo,Sudeste,43,Masculino,Não,10
1658,6171,São Luís,Maranhão,Nordeste,57,Masculino,Não,10
5925,1691,São Paulo,São Paulo,Sudeste,53,Masculino,Não,10
5669,6970,Fortaleza,Ceará,Nordeste,38,Masculino,Sim,7
1084,9229,São Luís,Maranhão,Nordeste,43,Feminino,Não,10
153,6455,São Luís,Maranhão,Nordeste,58,Feminino,Não,10
4887,4942,Brasília,Distrito Federal,Centro-Oeste,55,Feminino,Não,8
5467,3887,São Luís,Maranhão,Nordeste,38,Feminino,Não,9
3068,8073,Curitiba,Paraná,Sul,59,Masculino,Não,7
3978,8631,São Luís,Maranhão,Nordeste,32,Masculino,Sim,10
4625,7684,São Luís,Maranhão,Nordeste,39,Feminino,Não,10
1991,7186,São Luís,Maranhão,Nordeste,46,Masculino,Não,9
5154,2632,São Luís,Maranhão,Nordeste,30,Feminino,Sim,9
4289,8596,Curitiba,Paraná,Sul,37,Feminino,Sim,8
5324,3896,Belo Horizonte,Minas Gerais,Sudeste,34,Masculino,Sim,9
4452,4752,Rio de Janeiro,Rio de Janeiro,Sudeste,50,Feminino,Não,8
33,4240,Belo Horizonte,Minas Gerais,Sudeste,32,Feminino,Sim,10
1467,6807,São Luís,Maranhão,Nordeste,48,Feminino,Não,9
1679,2350,São Luís,Maranhão,Nordeste,49,Masculino,Não,10
2953,3931,Belo Horizonte,Minas Gerais,Sudeste,55,Feminino,Não,9
2951,7870,Curitiba,Paraná,Sul,35,Masculino,Sim,4
3156,9822,João Pessoa,Paraíba,Nordeste,53,Feminino,Não,9
2563,2413,São Paulo,São Paulo,Sudeste,23,Masculino,Não,2
2153,4124,Belo Horizonte,Minas Gerais,Sudeste,48,Masculino,Não,9
1237,8231,São Luís,Maranhão,Nordeste,54,Feminino,Não,10
3296,3378,Brasília,Distrito Federal,Centro-Oeste,37,Feminino,Sim,9
656,4450,Belo Horizonte,Minas Gerais,Sudeste,43,Masculino,Não,9
1080,4038,Belo Horizonte,Minas Gerais,Sudeste,25,Feminino,Sim,5
3879,8440,Natal,Rio Grande do Norte,Nordeste,34,Feminino,Não,8
1372,8183,Campinas,São Paulo,Sudeste,31,Feminino,Sim,8
4733,1009,São Luís,Maranhão,Nordeste,37,Feminino,Não,10
4820,5549,Fortaleza,Ceará,Nordeste,23,Feminino,Sim,0
141,2307,Recife,Pernambuco,Nordeste,26,Masculino,Sim,9
5299,7867,São Luís,Maranhão,Nordeste,18,Feminino,Sim,9
2840,3800,São Luís,Maranhão,Nordeste,36,Feminino,Sim,10
3339,5451,Maceió,Alagoas,Nordeste,29,Masculino,Não,9
4108,2842,Salvador,Bahia,Nordeste,58,Feminino,Não,8
5389,9202,João Pessoa,Paraíba,Nordeste,47,Feminino,Não,10
6114,3971,Belo Horizonte,Minas Gerais,Sudeste,19,Masculino,Sim,8
2124,4871,Maceió,Alagoas,Nordeste,36,Feminino,Não,10
487,1695,São Paulo,São Paulo,Sudeste,35,Feminino,Sim,7
3467,5591,Maceió,Alagoas,Nordeste,27,Masculino,Sim,8
5291,9530,Maceió,Alagoas,Nordeste,27,Feminino,Sim,9
4232,9110,João Pessoa,Paraíba,Nordeste,42,Masculino,Não,10
1173,9013,Recife,Pernambuco,Nordeste,45,Feminino,Não,7
4672,4156,Maceió,Alagoas,Nordeste,18,Masculino,Sim,10
5738,2506,Maceió,Alagoas,Nordeste,70,Masculino,Não,9
3999,5204,Fortaleza,Ceará,Nordeste,41,Masculino,Não,8
3760,2858,Maceió,Alagoas,Nordeste,50,Feminino,Não,8
109,4421,Petrolina,Pernambuco,Nordeste,28,Masculino,Sim,9
1112,3293,Maceió,Alagoas,Nordeste,45,Masculino,Não,10
4849,2556,Maceió,Alagoas,Nordeste,21,Feminino,Sim,9
194,1217,Maceió,Alagoas,Nordeste,40,Feminino,Não,9
418,7383,Campinas,São Paulo,Sudeste,61,Masculino,Não,9
2429,6666,Maceió,Alagoas,Nordeste,32,Feminino,Sim,5
3687,9483,João Pessoa,Paraíba,Nordeste,46,Feminino,Não,10
3298,9241,João Pessoa,Paraíba,Nordeste,55,Masculino,Não,5
2638,5767,Fortaleza,Ceará,Nordeste,37,Feminino,Não,8
3561,6187,Fortaleza,Ceará,Nordeste,38,Feminino,Não,7
1277,8339,Santo André,São Paulo,Sudeste,40,Feminino,Não,9
1104,7857,Campinas,São Paulo,Sudeste,48,Feminino,Não,10
3457,7903,Campinas,São Paulo,Sudeste,38,Feminino,Sim,7
523,6627,Maceió,Alagoas,Nordeste,68,Feminino,Não,10
4178,7437,Campinas,São Paulo,Sudeste,41,Feminino,Não,6
2937,1276,São Paulo,São Paulo,Sudeste,50,Masculino,Não,6
848,1250,Maceió,Alagoas,Nordeste,36,Feminino,Não,6
531,5938,Porto Alegre,Rio Grande do Sul,Sul,45,Feminino,Não,9
4906,3471,Salvador,Bahia,Nordeste,23,Feminino,Sim,9
3254,9733,João Pessoa,Paraíba,Nordeste,38,Masculino,Sim,10
2044,5512,Porto Alegre,Rio Grande do Sul,Sul,29,Feminino,Sim,9
